"Exp"	"Year"	"Field"	"Plot"	"NTrt"	"NAdd"	"NitrAdd"	"NAtm+NAdd"	"Species"	"Biomass"
1	2001	C	38	5	5.44	16	6.44	Poa pratensis	49.6
1	2001	C	38	5	5.44	16	6.44	Berteroa incana	71.9
1	2001	C	38	5	5.44	16	6.44	Lathyrus venosus	118.47
1	2001	C	38	5	5.44	16	6.44	Miscellaneous litter	721.63
1	2001	C	39	1	0	0	1	Schizachyrium scoparium	0.7
1	2001	C	39	1	0	0	1	Viola pedatifida	1
1	2001	C	39	1	0	0	1	Aster azureus	22.5
1	2001	C	39	1	0	0	1	Agropyron repens	33.467
1	2001	C	39	1	0	0	1	Lathyrus venosus	76.3
1	2001	C	39	1	0	0	1	Poa pratensis	89.767
1	2001	C	39	1	0	0	1	Solidago rigida	120.03
1	2001	C	39	1	0	0	1	Miscellaneous litter	788.9
1	2001	C	40	7	17	50	18	Berteroa incana	1.967
1	2001	C	40	7	17	50	18	Poa pratensis	3.6
1	2001	C	40	7	17	50	18	Agropyron repens	5.867
1	2001	C	40	7	17	50	18	Polygonum convolvulus	30.033
1	2001	C	40	7	17	50	18	Artemisia ludoviciana	47.4
1	2001	C	40	7	17	50	18	Lathyrus venosus	103
1	2001	C	40	7	17	50	18	Miscellaneous litter	926
1	2001	C	41	1	0	0	1	Panicum oligosanthes	0.03
1	2001	C	41	1	0	0	1	Euphorbia corollata	3.7
1	2001	C	41	1	0	0	1	Viola pedatifida	4
1	2001	C	41	1	0	0	1	Oxybaphus hirsutus	39.833
1	2001	C	41	1	0	0	1	Poa pratensis	102.2
1	2001	C	41	1	0	0	1	Lathyrus venosus	131.87
1	2001	C	41	1	0	0	1	Solidago rigida	362.57
1	2001	C	41	1	0	0	1	Miscellaneous litter	1003.7
1	2001	C	42	2	1.02	3	2.02	Artemisia ludoviciana	0.1
1	2001	C	42	2	1.02	3	2.02	Rubus sp.	0.333
1	2001	C	42	2	1.02	3	2.02	Panicum oligosanthes	1.033
1	2001	C	42	2	1.02	3	2.02	Euphorbia corollata	1.567
1	2001	C	42	2	1.02	3	2.02	Viola pedatifida	9.367
1	2001	C	42	2	1.02	3	2.02	Carex sp.	14.4
1	2001	C	42	2	1.02	3	2.02	Agropyron repens	16.333
1	2001	C	42	2	1.02	3	2.02	Poa pratensis	48.567
1	2001	C	42	2	1.02	3	2.02	Lathyrus venosus	56.633
1	2001	C	42	2	1.02	3	2.02	Miscellaneous litter	673.1
1	2001	C	43	1	0	0	1	Polygonum convolvulus	0.007
1	2001	C	43	1	0	0	1	Euphorbia corollata	0.467
1	2001	C	43	1	0	0	1	Anemone cylindrica	0.733
1	2001	C	43	1	0	0	1	Carex sp.	0.933
1	2001	C	43	1	0	0	1	Panicum oligosanthes	3.3
1	2001	C	43	1	0	0	1	Lithospermum canescens	3.8
1	2001	C	43	1	0	0	1	Liatris aspera	5.967
1	2001	C	43	1	0	0	1	Sorghastrum nutans	8.2
1	2001	C	43	1	0	0	1	Schizachyrium scoparium	13.633
1	2001	C	43	1	0	0	1	Solidago rigida	19.333
1	2001	C	43	1	0	0	1	Poa pratensis	54.967
1	2001	C	43	1	0	0	1	Aster azureus	70.033
1	2001	C	43	1	0	0	1	Miscellaneous litter	396.37
1	2001	C	44	8	27.2	80	28.2	Artemisia ludoviciana	1.233
1	2001	C	44	8	27.2	80	28.2	Berteroa incana	1.533
1	2001	C	44	8	27.2	80	28.2	Chenopodium leptophyllum	4.133
1	2001	C	44	8	27.2	80	28.2	Lathyrus venosus	11.433
1	2001	C	44	8	27.2	80	28.2	Agropyron repens	62.533
1	2001	C	44	8	27.2	80	28.2	Polygonum convolvulus	71.6
1	2001	C	44	8	27.2	80	28.2	Miscellaneous litter	1120.3
1	2001	C	45	4	3.4	10	4.4	Polygonum convolvulus	0.033
1	2001	C	45	4	3.4	10	4.4	Agropyron repens	4.633
1	2001	C	45	4	3.4	10	4.4	Poa pratensis	8.3
1	2001	C	45	4	3.4	10	4.4	Artemisia ludoviciana	39.933
1	2001	C	45	4	3.4	10	4.4	Euphorbia corollata	42.8
1	2001	C	45	4	3.4	10	4.4	Lathyrus venosus	122.77
1	2001	C	45	4	3.4	10	4.4	Miscellaneous litter	1189.6
1	2001	C	46	4	3.4	10	4.4	Polygonum convolvulus	0.567
1	2001	C	46	4	3.4	10	4.4	Solidago rigida	1.933
1	2001	C	46	4	3.4	10	4.4	Agropyron repens	8.1
1	2001	C	46	4	3.4	10	4.4	Poa pratensis	22.033
1	2001	C	46	4	3.4	10	4.4	Lathyrus venosus	56.133
1	2001	C	46	4	3.4	10	4.4	Euphorbia corollata	115.7
1	2001	C	46	4	3.4	10	4.4	Miscellaneous litter	1112
1	2001	C	47	1	0	0	1	Schizachyrium scoparium	0.053
1	2001	C	47	1	0	0	1	Polygonum convolvulus	0.2
1	2001	C	47	1	0	0	1	Agropyron repens	0.8
1	2001	C	47	1	0	0	1	Viola pedatifida	3.3
1	2001	C	47	1	0	0	1	Euphorbia corollata	10.2
1	2001	C	47	1	0	0	1	Poa pratensis	109.23
1	2001	C	47	1	0	0	1	Lathyrus venosus	202.4
1	2001	C	47	1	0	0	1	Miscellaneous litter	558.73
1	2001	C	48	7	17	50	18	Poa pratensis	0.167
1	2001	C	48	7	17	50	18	Carex sp.	0.267
1	2001	C	48	7	17	50	18	Polygonum convolvulus	7.267
1	2001	C	48	7	17	50	18	Agropyron repens	19.5
1	2001	C	48	7	17	50	18	Lathyrus venosus	25.3
1	2001	C	48	7	17	50	18	Oxybaphus hirsutus	82.267
1	2001	C	48	7	17	50	18	Miscellaneous litter	761.73
1	2001	C	49	5	5.44	16	6.44	Andropogon gerardi	0.233
1	2001	C	49	5	5.44	16	6.44	Berteroa incana	1.767
1	2001	C	49	5	5.44	16	6.44	Polygonum convolvulus	2.367
1	2001	C	49	5	5.44	16	6.44	Artemisia ludoviciana	3.1
1	2001	C	49	5	5.44	16	6.44	Lathyrus venosus	9.833
1	2001	C	49	5	5.44	16	6.44	Poa pratensis	62.733
1	2001	C	49	5	5.44	16	6.44	Tragopogon dubius (major)	134.37
1	2001	C	49	5	5.44	16	6.44	Aster azureus	149.6
1	2001	C	49	5	5.44	16	6.44	Euphorbia corollata	222.1
1	2001	C	49	5	5.44	16	6.44	Miscellaneous litter	1181.7
1	2001	C	50	4	3.4	10	4.4	Schizachyrium scoparium	1.767
1	2001	C	50	4	3.4	10	4.4	Chenopodium leptophyllum	13.967
1	2001	C	50	4	3.4	10	4.4	Euphorbia corollata	21.003
1	2001	C	50	4	3.4	10	4.4	Poa pratensis	22.687
1	2001	C	50	4	3.4	10	4.4	Lathyrus venosus	25.323
1	2001	C	50	4	3.4	10	4.4	Polygonum convolvulus	30.4
1	2001	C	50	4	3.4	10	4.4	Miscellaneous litter	714.63
1	2001	C	51	8	27.2	80	28.2	Setaria lutescens (glauca)	0.167
1	2001	C	51	8	27.2	80	28.2	Chenopodium leptophyllum	0.367
1	2001	C	51	8	27.2	80	28.2	Berteroa incana	0.933
1	2001	C	51	8	27.2	80	28.2	Poa pratensis	16.8
1	2001	C	51	8	27.2	80	28.2	Agropyron repens	20.967
1	2001	C	51	8	27.2	80	28.2	Smilacina racemosa	26.267
1	2001	C	51	8	27.2	80	28.2	Polygonum convolvulus	61.3
1	2001	C	51	8	27.2	80	28.2	Miscellaneous litter	1126.1
1	2001	C	52	6	9.52	28	10.52	Polygonum convolvulus	0.4
1	2001	C	52	6	9.52	28	10.52	Lathyrus venosus	6.967
1	2001	C	52	6	9.52	28	10.52	Artemisia ludoviciana	9.933
1	2001	C	52	6	9.52	28	10.52	Poa pratensis	59.2
1	2001	C	52	6	9.52	28	10.52	Agropyron repens	124.67
1	2001	C	52	6	9.52	28	10.52	Miscellaneous litter	737.83
1	2001	C	53	9	0	0	1	Euphorbia corollata	0.033
1	2001	C	53	9	0	0	1	Artemisia ludoviciana	2.467
1	2001	C	53	9	0	0	1	Rosa arkansana	4.067
1	2001	C	53	9	0	0	1	Lithospermum canescens	7.733
1	2001	C	53	9	0	0	1	Poa pratensis	28.533
1	2001	C	53	9	0	0	1	Aster azureus	36.2
1	2001	C	53	9	0	0	1	Schizachyrium scoparium	56.467
1	2001	C	53	9	0	0	1	Solidago rigida	118.87
1	2001	C	53	9	0	0	1	Miscellaneous litter	434.97
1	2001	C	54	9	0	0	1	Panicum praecocious	0.1
1	2001	C	54	9	0	0	1	Tradescantia occidentalis	0.833
1	2001	C	54	9	0	0	1	Liatris aspera	0.867
1	2001	C	54	9	0	0	1	Artemisia ludoviciana	1.833
1	2001	C	54	9	0	0	1	Ambrosia coronopifolia	3.867
1	2001	C	54	9	0	0	1	Sorghastrum nutans	6.533
1	2001	C	54	9	0	0	1	Rosa arkansana	7.8
1	2001	C	54	9	0	0	1	Aster azureus	30.3
1	2001	C	54	9	0	0	1	Poa pratensis	31.967
1	2001	C	54	9	0	0	1	Schizachyrium scoparium	62.233
1	2001	C	54	9	0	0	1	Euphorbia corollata	94.2
1	2001	C	54	9	0	0	1	Miscellaneous litter	419.5
1	2001	D	1	1	0	0	1	Physalis virginiana	0.183
1	2001	D	1	1	0	0	1	Ambrosia coronopifolia	0.287
1	2001	D	1	1	0	0	1	Asclepias tuberosa	0.383
1	2001	D	1	1	0	0	1	Schizachyrium scoparium	0.423
1	2001	D	1	1	0	0	1	Panicum praecocious	0.543
1	2001	D	1	1	0	0	1	Rosa arkansana	0.67
1	2001	D	1	1	0	0	1	Comandra richardsiana	0.71
1	2001	D	1	1	0	0	1	Panicum oligosanthes	0.97
1	2001	D	1	1	0	0	1	Euphorbia corollata	11.567
1	2001	D	1	1	0	0	1	Poa pratensis	17.3
1	2001	D	1	1	0	0	1	Lathyrus venosus	17.733
1	2001	D	1	1	0	0	1	Carex sp.	18.9
1	2001	D	1	1	0	0	1	Quercus ellipsoidalis	23.233
1	2001	D	1	1	0	0	1	Lithospermum caroliniense	30.933
1	2001	D	1	1	0	0	1	Miscellaneous litter	52.733
1	2001	D	1	1	0	0	1	Sorghastrum nutans	56.9
1	2001	D	2	9	0	0	1	Chenopodium album	0.027
1	2001	D	2	9	0	0	1	Miscellaneous herbs	0.037
1	2001	D	2	9	0	0	1	Helianthus laetiflorus	0.133
1	2001	D	2	9	0	0	1	Schizachyrium scoparium	0.133
1	2001	D	2	9	0	0	1	Panicum praecocious	0.567
1	2001	D	2	9	0	0	1	Chenopodium leptophyllum	1.5
1	2001	D	2	9	0	0	1	Eragrostis spectabilis	1.967
1	2001	D	2	9	0	0	1	Cyperus sp.	3.833
1	2001	D	2	9	0	0	1	Sorghastrum nutans	5.433
1	2001	D	2	9	0	0	1	Carex sp.	10.1
1	2001	D	2	9	0	0	1	Rhus glabra	13.633
1	2001	D	2	9	0	0	1	Calamagrostis canadensis	17.767
1	2001	D	2	9	0	0	1	Solidago graminifolia	24.2
1	2001	D	2	9	0	0	1	Andropogon gerardi	36.367
1	2001	D	2	9	0	0	1	Rosa arkansana	40.1
1	2001	D	2	9	0	0	1	Euphorbia corollata	43.533
1	2001	D	2	9	0	0	1	Poa pratensis	68.633
1	2001	D	2	9	0	0	1	Lathyrus venosus	81.6
1	2001	D	2	9	0	0	1	Miscellaneous litter	454.37
1	2001	D	3	7	17	50	18	Lathyrus venosus	0.033
1	2001	D	3	7	17	50	18	Carex sp.	0.133
1	2001	D	3	7	17	50	18	Rubus sp.	17.633
1	2001	D	3	7	17	50	18	Miscellaneous litter	408.1
1	2001	D	3	7	17	50	18	Calamagrostis canadensis	447.53
1	2001	D	4	2	1.02	3	2.02	Rosa arkansana	0.7
1	2001	D	4	2	1.02	3	2.02	Artemisia ludoviciana	0.933
1	2001	D	4	2	1.02	3	2.02	Physalis virginiana	1.867
1	2001	D	4	2	1.02	3	2.02	Euphorbia corollata	1.933
1	2001	D	4	2	1.02	3	2.02	Eragrostis spectabilis	2.4
1	2001	D	4	2	1.02	3	2.02	Stipa spartea	3.067
1	2001	D	4	2	1.02	3	2.02	Panicum oligosanthes	4.9
1	2001	D	4	2	1.02	3	2.02	Cyperus sp.	18.9
1	2001	D	4	2	1.02	3	2.02	Carex sp.	20.767
1	2001	D	4	2	1.02	3	2.02	Lathyrus venosus	26.767
1	2001	D	4	2	1.02	3	2.02	Poa pratensis	51.067
1	2001	D	4	2	1.02	3	2.02	Solidago nemoralis	51.467
1	2001	D	4	2	1.02	3	2.02	Sorghastrum nutans	120.6
1	2001	D	4	2	1.02	3	2.02	Miscellaneous litter	124.47
1	2001	D	5	5	5.44	16	6.44	Tradescantia occidentalis	1.167
1	2001	D	5	5	5.44	16	6.44	Helianthus laetiflorus	1.5
1	2001	D	5	5	5.44	16	6.44	Solidago graminifolia	3.1
1	2001	D	5	5	5.44	16	6.44	Carex sp.	14.233
1	2001	D	5	5	5.44	16	6.44	Poa pratensis	24.433
1	2001	D	5	5	5.44	16	6.44	Lathyrus venosus	26.233
1	2001	D	5	5	5.44	16	6.44	Artemisia ludoviciana	52
1	2001	D	5	5	5.44	16	6.44	Rubus sp.	75.567
1	2001	D	5	5	5.44	16	6.44	Agropyron repens	211.57
1	2001	D	5	5	5.44	16	6.44	Miscellaneous litter	327.43
1	2001	D	6	3	2.04	6	3.04	Solidago graminifolia	0.31
1	2001	D	6	3	2.04	6	3.04	Artemisia ludoviciana	0.4
1	2001	D	6	3	2.04	6	3.04	Asclepias verticillata	0.433
1	2001	D	6	3	2.04	6	3.04	Calamagrostis canadensis	11.733
1	2001	D	6	3	2.04	6	3.04	Stachys palustris	15.8
1	2001	D	6	3	2.04	6	3.04	Andropogon gerardi	22.367
1	2001	D	6	3	2.04	6	3.04	Sorghastrum nutans	23.967
1	2001	D	6	3	2.04	6	3.04	Lathyrus venosus	24.867
1	2001	D	6	3	2.04	6	3.04	Carex sp.	37
1	2001	D	6	3	2.04	6	3.04	Poa pratensis	54
1	2001	D	6	3	2.04	6	3.04	Euphorbia corollata	80.167
1	2001	D	6	3	2.04	6	3.04	Rubus sp.	135.43
1	2001	D	6	3	2.04	6	3.04	Miscellaneous litter	588.57
1	2001	D	7	3	2.04	6	3.04	Cyperus sp.	0.033
1	2001	D	7	3	2.04	6	3.04	Sisyrinchium campestre	0.233
1	2001	D	7	3	2.04	6	3.04	Ambrosia coronopifolia	0.3
1	2001	D	7	3	2.04	6	3.04	Panicum oligosanthes	0.3
1	2001	D	7	3	2.04	6	3.04	Rubus sp.	0.567
1	2001	D	7	3	2.04	6	3.04	Tradescantia occidentalis	2.333
1	2001	D	7	3	2.04	6	3.04	Sorghastrum nutans	23.367
1	2001	D	7	3	2.04	6	3.04	Carex sp.	28.233
1	2001	D	7	3	2.04	6	3.04	Poa pratensis	35.833
1	2001	D	7	3	2.04	6	3.04	Rhus glabra	47.533
1	2001	D	7	3	2.04	6	3.04	Miscellaneous litter	166.4
1	2001	D	7	3	2.04	6	3.04	Andropogon gerardi	177.97
1	2001	D	8	8	27.2	80	28.2	Carex sp.	4.467
1	2001	D	8	8	27.2	80	28.2	Poa pratensis	5.933
1	2001	D	8	8	27.2	80	28.2	Andropogon gerardi	6.8
1	2001	D	8	8	27.2	80	28.2	Ambrosia artemisiifolia elatior	92.2
1	2001	D	8	8	27.2	80	28.2	Rubus sp.	144.3
1	2001	D	8	8	27.2	80	28.2	Miscellaneous litter	258.97
1	2001	D	9	8	27.2	80	28.2	Panicum praecocious	0.02
1	2001	D	9	8	27.2	80	28.2	Aristida sp.	0.053
1	2001	D	9	8	27.2	80	28.2	Panicum oligosanthes	0.667
1	2001	D	9	8	27.2	80	28.2	Miscellaneous sp.	10.1
1	2001	D	9	8	27.2	80	28.2	Lathyrus venosus	11
1	2001	D	9	8	27.2	80	28.2	Rubus sp.	175.4
1	2001	D	9	8	27.2	80	28.2	Setaria italica	258.6
1	2001	D	9	8	27.2	80	28.2	Miscellaneous litter	407.07
1	2001	D	10	4	3.4	10	4.4	Ambrosia coronopifolia	2.167
1	2001	D	10	4	3.4	10	4.4	Carex sp.	6.433
1	2001	D	10	4	3.4	10	4.4	Rubus sp.	8.1
1	2001	D	10	4	3.4	10	4.4	Sorghastrum nutans	26.2
1	2001	D	10	4	3.4	10	4.4	Eragrostis spectabilis	27.1
1	2001	D	10	4	3.4	10	4.4	Poa pratensis	58.867
1	2001	D	10	4	3.4	10	4.4	Andropogon gerardi	207.2
1	2001	D	10	4	3.4	10	4.4	Miscellaneous litter	365.63
1	2001	D	11	3	2.04	6	3.04	Miscellaneous herbs	0.033
1	2001	D	11	3	2.04	6	3.04	Viola pedatifida	0.067
1	2001	D	11	3	2.04	6	3.04	Schizachyrium scoparium	1.467
1	2001	D	11	3	2.04	6	3.04	Euphorbia corollata	2.033
1	2001	D	11	3	2.04	6	3.04	Panicum oligosanthes	2.3
1	2001	D	11	3	2.04	6	3.04	Lithospermum caroliniense	4.5
1	2001	D	11	3	2.04	6	3.04	Ambrosia coronopifolia	5.467
1	2001	D	11	3	2.04	6	3.04	Tradescantia bracteata	5.867
1	2001	D	11	3	2.04	6	3.04	Lathyrus venosus	7.667
1	2001	D	11	3	2.04	6	3.04	Carex sp.	9.767
1	2001	D	11	3	2.04	6	3.04	Cyperus sp.	9.8
1	2001	D	11	3	2.04	6	3.04	Eragrostis spectabilis	12.833
1	2001	D	11	3	2.04	6	3.04	Andropogon gerardi	12.867
1	2001	D	11	3	2.04	6	3.04	Rubus sp.	26
1	2001	D	11	3	2.04	6	3.04	Poa pratensis	37.267
1	2001	D	11	3	2.04	6	3.04	Sorghastrum nutans	62.8
1	2001	D	11	3	2.04	6	3.04	Miscellaneous litter	203.63
1	2001	D	12	2	1.02	3	2.02	Rosa arkansana	0.367
1	2001	D	12	2	1.02	3	2.02	Paspalum ciliatifolium	1.233
1	2001	D	12	2	1.02	3	2.02	Sorghastrum nutans	4.467
1	2001	D	12	2	1.02	3	2.02	Euphorbia corollata	4.867
1	2001	D	12	2	1.02	3	2.02	Panicum oligosanthes	30.9
1	2001	D	12	2	1.02	3	2.02	Carex sp.	53.267
1	2001	D	12	2	1.02	3	2.02	Poa pratensis	99.467
1	2001	D	12	2	1.02	3	2.02	Rubus sp.	114.2
1	2001	D	12	2	1.02	3	2.02	Lathyrus venosus	166.7
1	2001	D	12	2	1.02	3	2.02	Miscellaneous litter	430.2
1	2001	D	13	7	17	50	18	Agropyron repens	0.167
1	2001	D	13	7	17	50	18	Helianthus laetiflorus	0.267
1	2001	D	13	7	17	50	18	Miscellaneous woody plants	0.3
1	2001	D	13	7	17	50	18	Lathyrus venosus	0.733
1	2001	D	13	7	17	50	18	Tradescantia occidentalis	8.1
1	2001	D	13	7	17	50	18	Carex sp.	10.4
1	2001	D	13	7	17	50	18	Poa pratensis	43.633
1	2001	D	13	7	17	50	18	Rosa arkansana	73.1
1	2001	D	13	7	17	50	18	Rubus sp.	346.23
1	2001	D	13	7	17	50	18	Miscellaneous litter	364.27
1	2001	D	14	4	3.4	10	4.4	Asclepias ovalifolia	2.267
1	2001	D	14	4	3.4	10	4.4	Ambrosia coronopifolia	7.3
1	2001	D	14	4	3.4	10	4.4	Carex sp.	12
1	2001	D	14	4	3.4	10	4.4	Artemisia ludoviciana	12.2
1	2001	D	14	4	3.4	10	4.4	Panicum oligosanthes	14.167
1	2001	D	14	4	3.4	10	4.4	Eragrostis spectabilis	18.067
1	2001	D	14	4	3.4	10	4.4	Lathyrus venosus	23.933
1	2001	D	14	4	3.4	10	4.4	Sorghastrum nutans	60.767
1	2001	D	14	4	3.4	10	4.4	Rosa arkansana	62.7
1	2001	D	14	4	3.4	10	4.4	Poa pratensis	106.23
1	2001	D	14	4	3.4	10	4.4	Miscellaneous litter	142.7
1	2001	D	15	6	9.52	28	10.52	Paspalum ciliatifolium	0.3
1	2001	D	15	6	9.52	28	10.52	Panicum oligosanthes	0.8
1	2001	D	15	6	9.52	28	10.52	Chenopodium leptophyllum	5.133
1	2001	D	15	6	9.52	28	10.52	Stipa spartea	8.567
1	2001	D	15	6	9.52	28	10.52	Carex sp.	9.867
1	2001	D	15	6	9.52	28	10.52	Sorghastrum nutans	10.633
1	2001	D	15	6	9.52	28	10.52	Euphorbia corollata	14.7
1	2001	D	15	6	9.52	28	10.52	Rosa arkansana	17.5
1	2001	D	15	6	9.52	28	10.52	Lathyrus venosus	60.433
1	2001	D	15	6	9.52	28	10.52	Poa pratensis	73.167
1	2001	D	15	6	9.52	28	10.52	Rubus sp.	276.83
1	2001	D	15	6	9.52	28	10.52	Miscellaneous litter	347.37
1	2001	D	16	6	9.52	28	10.52	Agropyron repens	5
1	2001	D	16	6	9.52	28	10.52	Tradescantia occidentalis	5.167
1	2001	D	16	6	9.52	28	10.52	Lathyrus venosus	8.467
1	2001	D	16	6	9.52	28	10.52	Rubus sp.	12.6
1	2001	D	16	6	9.52	28	10.52	Carex sp.	17.567
1	2001	D	16	6	9.52	28	10.52	Rosa arkansana	17.767
1	2001	D	16	6	9.52	28	10.52	Poa pratensis	41.867
1	2001	D	16	6	9.52	28	10.52	Andropogon gerardi	106.57
1	2001	D	16	6	9.52	28	10.52	Artemisia ludoviciana	306.43
1	2001	D	16	6	9.52	28	10.52	Miscellaneous litter	679.7
1	2001	D	17	1	0	0	1	Panicum perlongum	0.067
1	2001	D	17	1	0	0	1	Sisyrinchium campestre	0.367
1	2001	D	17	1	0	0	1	Sporobolus cryptandrus	0.367
1	2001	D	17	1	0	0	1	Ambrosia coronopifolia	0.767
1	2001	D	17	1	0	0	1	Asclepias verticillata	1.067
1	2001	D	17	1	0	0	1	Solidago graminifolia	1.6
1	2001	D	17	1	0	0	1	Viola pedatifida	1.933
1	2001	D	17	1	0	0	1	Eragrostis spectabilis	5.7
1	2001	D	17	1	0	0	1	Rhus glabra	6.067
1	2001	D	17	1	0	0	1	Rubus sp.	6.267
1	2001	D	17	1	0	0	1	Cyperus sp.	9.533
1	2001	D	17	1	0	0	1	Sorghastrum nutans	10.533
1	2001	D	17	1	0	0	1	Quercus macrocarpa	12.967
1	2001	D	17	1	0	0	1	Carex sp.	17.833
1	2001	D	17	1	0	0	1	Panicum oligosanthes	23.633
1	2001	D	17	1	0	0	1	Artemisia ludoviciana	25.767
1	2001	D	17	1	0	0	1	Euphorbia corollata	32.067
1	2001	D	17	1	0	0	1	Poa pratensis	35.767
1	2001	D	17	1	0	0	1	Rosa arkansana	40.233
1	2001	D	17	1	0	0	1	Miscellaneous litter	155.37
1	2001	D	18	6	9.52	28	10.52	Eragrostis spectabilis	0.033
1	2001	D	18	6	9.52	28	10.52	Sisyrinchium campestre	0.033
1	2001	D	18	6	9.52	28	10.52	Koeleria cristata	0.3
1	2001	D	18	6	9.52	28	10.52	Tradescantia occidentalis	1.4
1	2001	D	18	6	9.52	28	10.52	Panicum oligosanthes	2.433
1	2001	D	18	6	9.52	28	10.52	Panicum praecocious	2.633
1	2001	D	18	6	9.52	28	10.52	Sorghastrum nutans	2.967
1	2001	D	18	6	9.52	28	10.52	Euphorbia corollata	6
1	2001	D	18	6	9.52	28	10.52	Rosa arkansana	18.233
1	2001	D	18	6	9.52	28	10.52	Agropyron repens	19.4
1	2001	D	18	6	9.52	28	10.52	Carex sp.	20.7
1	2001	D	18	6	9.52	28	10.52	Poa pratensis	41.033
1	2001	D	18	6	9.52	28	10.52	Artemisia ludoviciana	58.567
1	2001	D	18	6	9.52	28	10.52	Lathyrus venosus	59.533
1	2001	D	18	6	9.52	28	10.52	Rubus sp.	80.6
1	2001	D	18	6	9.52	28	10.52	Miscellaneous litter	620.3
1	2001	D	19	5	5.44	16	6.44	Helianthus laetiflorus	2.3
1	2001	D	19	5	5.44	16	6.44	Tradescantia occidentalis	2.967
1	2001	D	19	5	5.44	16	6.44	Carex sp.	3.233
1	2001	D	19	5	5.44	16	6.44	Agropyron repens	3.933
1	2001	D	19	5	5.44	16	6.44	Lathyrus venosus	11.8
1	2001	D	19	5	5.44	16	6.44	Poa pratensis	30.167
1	2001	D	19	5	5.44	16	6.44	Rubus sp.	62.967
1	2001	D	19	5	5.44	16	6.44	Artemisia ludoviciana	77.933
1	2001	D	19	5	5.44	16	6.44	Miscellaneous litter	737.7
1	2001	D	20	8	27.2	80	28.2	Poa pratensis	0.067
1	2001	D	20	8	27.2	80	28.2	Lathyrus venosus	5.067
1	2001	D	20	8	27.2	80	28.2	Agropyron repens	120.07
1	2001	D	20	8	27.2	80	28.2	Miscellaneous litter	510.77
1	2001	D	20	8	27.2	80	28.2	Rubus sp.	993.97
1	2001	D	21	5	5.44	16	6.44	Carex sp.	4.5
1	2001	D	21	5	5.44	16	6.44	Poa pratensis	5.167
1	2001	D	21	5	5.44	16	6.44	Lathyrus venosus	9.733
1	2001	D	21	5	5.44	16	6.44	Asclepias syriaca	11.5
1	2001	D	21	5	5.44	16	6.44	Artemisia ludoviciana	18.133
1	2001	D	21	5	5.44	16	6.44	Rubus sp.	121
1	2001	D	21	5	5.44	16	6.44	Agropyron repens	257.73
1	2001	D	21	5	5.44	16	6.44	Miscellaneous litter	285.57
1	2001	D	22	4	3.4	10	4.4	Carex sp.	0.31
1	2001	D	22	4	3.4	10	4.4	Muhlenbergia racemosa	3.467
1	2001	D	22	4	3.4	10	4.4	Lathyrus venosus	24.433
1	2001	D	22	4	3.4	10	4.4	Rubus sp.	79.867
1	2001	D	22	4	3.4	10	4.4	Agropyron repens	192.63
1	2001	D	22	4	3.4	10	4.4	Miscellaneous litter	305.93
1	2001	D	23	6	9.52	28	10.52	Carex sp.	0.467
1	2001	D	23	6	9.52	28	10.52	Eragrostis spectabilis	0.867
1	2001	D	23	6	9.52	28	10.52	Poa pratensis	5.633
1	2001	D	23	6	9.52	28	10.52	Artemisia ludoviciana	14.3
1	2001	D	23	6	9.52	28	10.52	Lathyrus venosus	15.733
1	2001	D	23	6	9.52	28	10.52	Agropyron repens	149.6
1	2001	D	23	6	9.52	28	10.52	Miscellaneous litter	353.57
1	2001	D	23	6	9.52	28	10.52	Quercus macrocarpa	397.2
1	2001	D	24	3	2.04	6	3.04	Chenopodium leptophyllum	2.767
1	2001	D	24	3	2.04	6	3.04	Carex sp.	12.767
1	2001	D	24	3	2.04	6	3.04	Poa pratensis	37.933
1	2001	D	24	3	2.04	6	3.04	Lathyrus venosus	66.8
1	2001	D	24	3	2.04	6	3.04	Rubus sp.	80.867
1	2001	D	24	3	2.04	6	3.04	Agropyron repens	339.93
1	2001	D	24	3	2.04	6	3.04	Miscellaneous litter	344.43
1	2001	D	25	9	0	0	1	Tradescantia occidentalis	0.073
1	2001	D	25	9	0	0	1	Artemisia ludoviciana	0.15
1	2001	D	25	9	0	0	1	Eragrostis spectabilis	0.207
1	2001	D	25	9	0	0	1	Sorghastrum nutans	1.5
1	2001	D	25	9	0	0	1	Comandra richardsiana	4.833
1	2001	D	25	9	0	0	1	Quercus ellipsoidalis	5.433
1	2001	D	25	9	0	0	1	Rubus sp.	6.5
1	2001	D	25	9	0	0	1	Panicum oligosanthes	6.6
1	2001	D	25	9	0	0	1	Carex sp.	16.533
1	2001	D	25	9	0	0	1	Lathyrus venosus	20.833
1	2001	D	25	9	0	0	1	Poa pratensis	23.3
1	2001	D	25	9	0	0	1	Agropyron repens	82.433
1	2001	D	25	9	0	0	1	Miscellaneous litter	302.7
1	2001	D	26	5	5.44	16	6.44	Poa pratensis	0.247
1	2001	D	26	5	5.44	16	6.44	Carex sp.	0.253
1	2001	D	26	5	5.44	16	6.44	Artemisia ludoviciana	0.7
1	2001	D	26	5	5.44	16	6.44	Lathyrus venosus	6.7
1	2001	D	26	5	5.44	16	6.44	Rubus sp.	86.5
1	2001	D	26	5	5.44	16	6.44	Agropyron repens	264.6
1	2001	D	26	5	5.44	16	6.44	Miscellaneous litter	356.03
1	2001	D	27	8	27.2	80	28.2	Lathyrus venosus	7.367
