"","year","location","season","night","web","trap","recap","species","sex","age","reprod","mass"
"380",1989,"5plarrea",2,1,5,"24","n","dime","m","a","st","41"
"381",1989,"5plarrea",2,1,5,"32","n","pgfv","m","a","st","7.5"
"382",1989,"5plarrea",2,1,5,"33","n","dime","m","a","st","46"
"383",1989,"5plarrea",2,1,5,"60","n","dime","m","a","st","44"
"384",1989,"5plarrea",2,1,5,"65","n","dime","m","a","st","42"
"385",1989,"5plarrea",2,1,5,"71","n","dime","f","a","na","41"
"386",1989,"5plarrea",2,1,5,"84","n","dime","f","a","na","35"
"387",1989,"5plarrea",2,1,5,"94","n","disp","f","a","na","100"
"388",1989,"5plarrea",2,1,5,"95","n","dime","f","a","na","36"
"389",1989,"5plarrea",2,1,5,"103","n","pgfv","m","a","st","7.5"
"390",1989,"5plarrea",2,1,5,"115","n","disp","m","a","st","150"
"391",1989,"5plarrea",2,1,5,"117","n","onar","f","a","p","22"
"392",1989,"5plarrea",2,1,5,"118","n","dime","m","a","st","49"
"393",1989,"5plarrea",2,1,5,"120","n","dime","f","a","v","34"
"394",1989,"5plarrea",2,1,5,"130","n","dime","m","a","st","45"
"395",1989,"5plarrea",2,1,5,"134","n","dime","f","a","na","39"
"396",1989,"5plarrea",2,1,5,"137","n","dime","f","a","na","42"
"397",1989,"5plarrea",2,1,5,"139","n","dime","m","a","st","47"
"398",1989,"5plarrea",2,1,5,"140","n","pgfv","m","a","st","7"
"399",1989,"5plarrea",2,1,5,"141","n","pgfv","f","a","na","6.5"
"400",1989,"5plarrea",2,1,5,"143","n","dime","f","a","na","35"
"401",1989,"5plarrea",2,2,1,"20","n","chin","f","a","na","14"
"402",1989,"5plarrea",2,2,1,"24","n","dime","m","a","na","41"
"403",1989,"5plarrea",2,2,1,"33","n","pgfv","m","a","na","8"
"404",1989,"5plarrea",2,2,1,"46","n","disp","m","a","st","100"
"405",1989,"5plarrea",2,2,1,"56","n","dime","f","a","na","40"
"406",1989,"5plarrea",2,2,1,"68","n","dime","m","a","st","41"
"407",1989,"5plarrea",2,2,1,"69","n","dime","f","a","na","30"
"408",1989,"5plarrea",2,2,1,"71","n","dime","f","a","na","31"
"409",1989,"5plarrea",2,2,1,"83","n","disp","m","j","na","78"
"410",1989,"5plarrea",2,2,1,"102","n","dime","f","a","na","41"
"411",1989,"5plarrea",2,2,1,"130","n","dime","m","a","na","39"
"412",1989,"5plarrea",2,2,1,"142","n","pgfv","m","a","st","7"
"413",1989,"5plarrea",2,2,1,"143","n","pgfv","m","a","st","6"
"414",1989,"5plarrea",2,2,3,"7","n","pgfv","f","a","na","7"
"415",1989,"5plarrea",2,2,3,"12","n","dime","f","a","v","51"
"416",1989,"5plarrea",2,2,3,"52","n","dime","m","a","st","47"
"417",1989,"5plarrea",2,2,3,"54","n","pgfv","f","a","na","6"
"418",1989,"5plarrea",2,2,3,"62","n","dime","m","a","na","37"
"419",1989,"5plarrea",2,2,3,"82","n","dime","m","a","st","46"
"420",1989,"5plarrea",2,2,3,"83","n","pgfv","f","j","na","5"
"421",1989,"5plarrea",2,2,3,"84","n","dime","m","a","st","35"
"422",1989,"5plarrea",2,2,3,"93","n","dime","f","a","na","41"
"423",1989,"5plarrea",2,2,3,"96","n","dime","f","a","na","38"
"424",1989,"5plarrea",2,2,3,"99","n","onar","m","j","na","15"
"425",1989,"5plarrea",2,2,3,"106","n","dime","f","a","na","39"
"426",1989,"5plarrea",2,2,3,"140","n","dime","f","a","na","38"
"427",1989,"5plarrea",2,2,3,"144","n","dime","f","a","na","40"
"428",1989,"5plarrea",2,2,5,"12","n","dime","f","a","na","36"
"429",1989,"5plarrea",2,2,5,"33","n","dime","f","a","na","30"
"430",1989,"5plarrea",2,2,5,"47","n","dime","m","a","na","33"
"431",1989,"5plarrea",2,2,5,"60","n","dime","f","a","na","42"
"432",1989,"5plarrea",2,2,5,"68","n","pgfv","m","a","st","8"
"433",1989,"5plarrea",2,2,5,"80","n","dime","f","a","na","35"
"434",1989,"5plarrea",2,2,5,"96","n","pgfv","f","a","na","6"
"435",1989,"5plarrea",2,2,5,"102","n","pgfv","f","a","na","7"
"436",1989,"5plarrea",2,2,5,"105","n","dime","f","a","na","30"
"437",1989,"5plarrea",2,2,5,"105","n","pgfv","f","a","na","6.5"
"438",1989,"5plarrea",2,2,5,"129","n","dime","f","a","na","43"
"439",1989,"5plarrea",2,2,5,"137","n","dime","m","a","na","30"
"440",1989,"5plarrea",2,3,1,"8","n","dime","m","a","na","47"
"441",1989,"5plarrea",2,3,1,"11","n","pgfv","m","a","na","6.5"
"442",1989,"5plarrea",2,3,1,"24","n","pmsp","f","a","na","na"
"443",1989,"5plarrea",2,3,1,"46","n","dime","f","a","l","42"
"444",1989,"5plarrea",2,3,1,"71","n","dime","m","a","na","36"
"445",1989,"5plarrea",2,3,1,"105","n","onar","m","a","st","24"
"446",1989,"5plarrea",2,3,1,"107","n","onar","f","a","p","na"
"447",1989,"5plarrea",2,3,1,"129","n","dime","m","a","na","42"
"448",1989,"5plarrea",2,3,1,"130","n","dime","f","a","na","44"
"449",1989,"5plarrea",2,3,3,"51","n","pgfv","m","a","na","7"
"450",1989,"5plarrea",2,3,3,"55","n","disp","f","a","l","100"
"451",1989,"5plarrea",2,3,3,"70","n","pgfv","m","a","st","7"
"452",1989,"5plarrea",2,3,3,"71","n","dime","m","a","na","30"
"453",1989,"5plarrea",2,3,3,"72","n","dime","f","a","na","40"
"454",1989,"5plarrea",2,3,3,"84","n","dime","f","a","st","30"
"455",1989,"5plarrea",2,3,3,"119","n","dime","f","a","na","39"
"456",1989,"5plarrea",2,3,3,"132","n","dime","f","a","na","34"
"457",1989,"5plarrea",2,3,5,"11","n","pgfv","m","a","st","8"
"458",1989,"5plarrea",2,3,5,"12","n","dime","f","a","na","42"
"459",1989,"5plarrea",2,3,5,"20","n","disp","m","a","na","90"
"460",1989,"5plarrea",2,3,5,"30","n","pmer","m","a","na","18"
"461",1989,"5plarrea",2,3,5,"59","n","dime","f","a","na","42"
"462",1989,"5plarrea",2,3,5,"80","n","pmer","f","a","p","22"
"463",1989,"5plarrea",2,3,5,"84","n","onar","m","a","st","26"
"464",1989,"5plarrea",2,3,5,"91","n","dime","m","j","na","26"
"465",1989,"5plarrea",2,3,5,"117","n","dime","f","a","na","38"
"466",1989,"5plarrea",2,3,5,"118","n","dime","m","a","st","43"
"467",1989,"5plarrea",2,3,5,"130","n","pgfv","m","a","st","6"
"468",1989,"rsgrass",1,1,1,"7","n","pgfv","m","a","na","7"
"469",1989,"rsgrass",1,1,1,"12","n","dior","m","j","na","26"
"470",1989,"rsgrass",1,1,1,"19","n","pgfl","m","a","st","8"
"471",1989,"rsgrass",1,1,1,"30","n","dime","m","a","st","47"
"472",1989,"rsgrass",1,1,1,"31","n","onar","m","a","na","44"
"473",1989,"rsgrass",1,1,1,"33","n","onar","m","a","st","34"
"474",1989,"rsgrass",1,1,1,"34","n","chin","f","a","na","10"
"475",1989,"rsgrass",1,1,1,"35","n","dior","m","a","na","47"
"476",1989,"rsgrass",1,1,1,"44","n","dime","m","a","st","42"
"477",1989,"rsgrass",1,1,1,"45","n","pgfv","f","a","l","12"
"478",1989,"rsgrass",1,1,1,"50","n","pmma","m","a","na","19"
"479",1989,"rsgrass",1,1,1,"58","n","dior","m","a","st","47.5"
"480",1989,"rsgrass",1,1,1,"63","n","dior","m","a","na","52"
"481",1989,"rsgrass",1,1,1,"66","n","pgfl","m","a","na","9"
"482",1989,"rsgrass",1,1,1,"69","n","pgfl","f","a","na","13"
"483",1989,"rsgrass",1,1,1,"70","n","dior","m","a","na","30"
"484",1989,"rsgrass",1,1,1,"83","n","pgfv","m","a","st","7"
"485",1989,"rsgrass",1,1,1,"84","n","dior","f","a","na","43"
"486",1989,"rsgrass",1,1,1,"91","n","dime","m","a","st","40"
"487",1989,"rsgrass",1,1,1,"94","n","dior","m","a","na","47"
"488",1989,"rsgrass",1,1,1,"96","n","dior","m","a","na","36"
"489",1989,"rsgrass",1,1,1,"102","n","remg","m","a","na","12"
"490",1989,"rsgrass",1,1,1,"108","n","remg","m","a","na","6"
"491",1989,"rsgrass",1,1,1,"130","n","dior","f","j","na","27"
"492",1989,"rsgrass",1,1,1,"131","n","neal","f","a","l","100"
"493",1989,"rsgrass",1,1,1,"132","n","neal","m","j","na","58"
"494",1989,"rsgrass",1,1,1,"138","n","chin","f","a","na","11"
"495",1989,"rsgrass",1,1,1,"140","n","dime","m","a","st","47"
"496",1989,"rsgrass",1,1,1,"144","n","dior","f","a","na","56"
"497",1989,"rsgrass",1,1,4,"2","n","neal","m","a","na","195"
"498",1989,"rsgrass",1,1,4,"11","n","dior","f","j","na","25"
"499",1989,"rsgrass",1,1,4,"19","n","dior","f","a","na","44"
"500",1989,"rsgrass",1,1,4,"21","n","dior","m","a","st","49"
"501",1989,"rsgrass",1,1,4,"25","n","onle","m","a","st","41"
"502",1989,"rsgrass",1,1,4,"35","n","dior","f","a","l","48"
"503",1989,"rsgrass",1,1,4,"38","n","pmle","m","a","st","26"
"504",1989,"rsgrass",1,1,4,"58","n","dime","m","a","na","40"
"505",1989,"rsgrass",1,1,4,"60","n","onar","f","a","na","28"
"506",1989,"rsgrass",1,1,4,"71","n","dior","m","a","st","47"
"507",1989,"rsgrass",1,1,4,"73","n","dior","m","a","st","58"
"508",1989,"rsgrass",1,1,4,"78","n","onle","f","a","l","34"
"509",1989,"rsgrass",1,1,4,"83","n","dior","f","a","na","44"
"510",1989,"rsgrass",1,1,4,"90","n","dime","m","a","st","45"
"511",1989,"rsgrass",1,1,4,"95","n","onle","m","a","st","35"
"512",1989,"rsgrass",1,1,4,"105","n","dime","f","a","na","49"
"513",1989,"rsgrass",1,1,4,"115","n","remg","m","a","na","9"
"514",1989,"rsgrass",1,1,4,"118","n","remg","f","a","na","10"
"515",1989,"rsgrass",1,1,4,"120","n","dior","m","a","na","46"
"516",1989,"rsgrass",1,1,4,"125","n","neal","f","a","na","190"
"517",1989,"rsgrass",1,1,4,"126","n","onar","na","a","na","31"
"518",1989,"rsgrass",1,1,4,"127","n","dime","m","a","st","35"
"519",1989,"rsgrass",1,1,4,"131","n","onle","na","a","na","29"
"520",1989,"rsgrass",1,1,4,"138","n","dior","m","a","st","32"
"521",1989,"rsgrass",1,1,4,"141","n","dime","f","a","l","38"
"522",1989,"rsgrass",1,1,4,"144","n","onle","f","a","na","40"
"523",1989,"rsgrass",1,1,5,"7","n","spsp","m","a","na","na"
"524",1989,"rsgrass",1,1,5,"9","n","dior","m","a","st","57"
"525",1989,"rsgrass",1,1,5,"30","n","dior","f","a","na","na"
"526",1989,"rsgrass",1,1,5,"32","n","dior","m","a","na","42"
"527",1989,"rsgrass",1,1,5,"45","n","onar","m","a","st","30"
"528",1989,"rsgrass",1,1,5,"48","n","onle","m","a","na","30"
"529",1989,"rsgrass",1,1,5,"67","n","dime","m","a","na","34"
"530",1989,"rsgrass",1,1,5,"69","n","dior","f","a","na","48"
"531",1989,"rsgrass",1,1,5,"90","n","dime","f","j","na","24"
"532",1989,"rsgrass",1,1,5,"103","n","dime","m","a","st","46"
"533",1989,"rsgrass",1,1,5,"107","n","onsp","m","a","na","33"
"534",1989,"rsgrass",1,1,5,"113","n","dior","m","a","na","53"
"535",1989,"rsgrass",1,1,5,"130","n","onar","m","a","na","27"
"536",1989,"rsgrass",1,1,5,"141","n","pmtr","f","a","na","28"
"537",1989,"rsgrass",1,1,5,"142","n","onle","m","a","na","33"
"538",1989,"rsgrass",1,1,5,"260","n","neal","f","a","p","148"
"539",1989,"rsgrass",1,2,1,"6","n","dime","m","a","na","45"
"540",1989,"rsgrass",1,2,1,"10","n","onar","f","j","na","8"
"541",1989,"rsgrass",1,2,1,"43","n","pgfl","m","a","st","na"
"542",1989,"rsgrass",1,2,1,"72","n","dime","f","j","na","28"
"543",1989,"rsgrass",1,2,1,"83","n","neal","m","a","na","200"
"544",1989,"rsgrass",1,2,1,"107","n","dior","m","a","st","54"
"545",1989,"rsgrass",1,2,1,"116","n","remg","m","a","st","9"
"546",1989,"rsgrass",1,2,1,"131","n","neal","f","a","p","145"
"547",1989,"rsgrass",1,2,1,"134","n","dior","m","a","na","39"
"548",1989,"rsgrass",1,2,1,"142","n","neal","m","j","na","59"
"549",1989,"rsgrass",1,2,1,"260","n","pmma","f","a","na","16.5"
"550",1989,"rsgrass",1,2,4,"9","n","pmle","m","a","na","18"
"551",1989,"rsgrass",1,2,4,"35","n","dime","f","a","na","45"
"552",1989,"rsgrass",1,2,4,"56","n","dior","m","a","st","46"
"553",1989,"rsgrass",1,2,4,"69","n","dior","na","j","na","na"
"554",1989,"rsgrass",1,2,4,"102","n","onle","m","a","na","37"
"555",1989,"rsgrass",1,2,4,"103","n","onar","m","a","na","32"
"556",1989,"rsgrass",1,2,4,"116","n","onar","m","a","na","32"
"557",1989,"rsgrass",1,2,4,"138","n","dime","m","a","na","42"
"558",1989,"rsgrass",1,2,5,"10","n","dior","m","a","st","na"
"559",1989,"rsgrass",1,2,5,"20","n","onsp","f","a","na","29"
"560",1989,"rsgrass",1,2,5,"22","n","dior","f","a","na","44"
"561",1989,"rsgrass",1,2,5,"47","n","dior","m","a","st","51"
"562",1989,"rsgrass",1,2,5,"48","n","spsp","f","a","na","na"
"563",1989,"rsgrass",1,2,5,"54","n","dior","f","a","na","na"
"564",1989,"rsgrass",1,2,5,"57","n","pgfl","m","a","na","9"
"565",1989,"rsgrass",1,2,5,"89","n","dime","f","a","na","35"
"566",1989,"rsgrass",1,2,5,"91","n","onle","f","a","p","32"
"567",1989,"rsgrass",1,2,5,"93","n","neal","f","a","l","28"
"568",1989,"rsgrass",1,2,5,"105","n","dime","m","a","st","47"
"569",1989,"rsgrass",1,2,5,"106","n","pmle","m","a","na","16.5"
"570",1989,"rsgrass",1,2,5,"108","n","dime","m","j","na","24"
"571",1989,"rsgrass",1,2,5,"142","n","dior","m","a","st","53"
"572",1989,"rsgrass",1,2,5,"143","n","pgfv","f","j","na","4"
"573",1989,"rsgrass",1,3,1,"20","n","pmle","m","a","na","18"
"574",1989,"rsgrass",1,3,1,"31","n","dime","f","a","na","40"
"575",1989,"rsgrass",1,3,1,"55","n","remg","f","a","na","12"
"576",1989,"rsgrass",1,3,1,"85","n","dior","f","a","na","50"
"577",1989,"rsgrass",1,3,1,"114","n","pmle","m","j","na","11.5"
"578",1989,"rsgrass",1,3,1,"128","n","pgfv","f","a","na","6"
"579",1989,"rsgrass",1,3,1,"131","n","neal","f","a","l","130"
"580",1989,"rsgrass",1,3,4,"10","n","pgfl","m","a","st","9"
"581",1989,"rsgrass",1,3,4,"24","n","dior","m","j","na","28"
"582",1989,"rsgrass",1,3,4,"35","n","dior","m","j","na","25.5"
"583",1989,"rsgrass",1,3,4,"44","n","onar","f","a","na","31.5"
"584",1989,"rsgrass",1,3,4,"71","n","onar","m","a","st","37"
"585",1989,"rsgrass",1,3,4,"120","n","dior","m","a","st","46"
"586",1989,"rsgrass",1,3,4,"122","n","remg","m","a","na","6"
"587",1989,"rsgrass",1,3,4,"129","n","dior","m","a","st","44"
"588",1989,"rsgrass",1,3,5,"68","n","dior","f","a","na","46"
"589",1989,"rsgrass",1,3,5,"105","n","onar","m","a","st","42"
"590",1989,"rsgrass",1,3,5,"108","n","dior","f","a","na","52"
"591",1989,"rsgrass",2,1,1,"7","n","pgfl","f","a","p","13"
"592",1989,"rsgrass",2,1,1,"10","n","dior","m","a","na","49"
"593",1989,"rsgrass",2,1,1,"14","n","dior","f","a","l","54"
"594",1989,"rsgrass",2,1,1,"19","n","pgfl","m","a","st","10.5"
"595",1989,"rsgrass",2,1,1,"32","n","dior","m","a","na","53"
"596",1989,"rsgrass",2,1,1,"41","n","pgfl","m","a","na","9"
"597",1989,"rsgrass",2,1,1,"47","n","dime","m","a","st","48"
"598",1989,"rsgrass",2,1,1,"55","n","dior","m","a","st","49"
"599",1989,"rsgrass",2,1,1,"58","n","pgfl","m","a","st","11"
"600",1989,"rsgrass",2,1,1,"80","n","dime","f","a","l","49"
"601",1989,"rsgrass",2,1,1,"93","n","dior","m","a","na","49"
"602",1989,"rsgrass",2,1,1,"95","n","spsp","m","a","na","140"
"603",1989,"rsgrass",2,1,1,"104","n","neal","m","a","na","200"
"604",1989,"rsgrass",2,1,1,"120","n","dior","m","a","st","58"
"605",1989,"rsgrass",2,1,1,"131","n","dior","m","a","na","35"
"606",1989,"rsgrass",2,1,1,"132","n","remg","f","a","na","9.5"
"607",1989,"rsgrass",2,1,1,"135","n","dior","f","a","l","52.5"
"608",1989,"rsgrass",2,1,1,"143","n","dime","m","a","st","47"
"609",1989,"rsgrass",2,1,1,"145","n","pgfl","f","a","na","10"
"610",1989,"rsgrass",2,1,4,"10","n","onle","m","a","na","41"
"611",1989,"rsgrass",2,1,4,"15","n","onle","m","a","na","31.5"
"612",1989,"rsgrass",2,1,4,"18","n","neal","f","a","l","100"
"613",1989,"rsgrass",2,1,4,"34","n","pgfl","m","a","st","12"
"614",1989,"rsgrass",2,1,4,"58","n","dime","m","a","na","50"
"615",1989,"rsgrass",2,1,4,"72","n","dime","f","a","na","43"
"616",1989,"rsgrass",2,1,4,"73","n","pgfl","f","a","p","10"
"617",1989,"rsgrass",2,1,4,"80","n","dime","f","a","na","35"
"618",1989,"rsgrass",2,1,4,"81","n","dior","m","a","st","51"
"619",1989,"rsgrass",2,1,4,"82","n","dior","f","a","na","53"
"620",1989,"rsgrass",2,1,4,"83","n","onle","m","a","st","39"
"621",1989,"rsgrass",2,1,4,"93","n","dime","f","a","na","48"
"622",1989,"rsgrass",2,1,4,"95","n","onle","f","a","p","43"
"623",1989,"rsgrass",2,1,4,"96","n","dior","m","a","na","52"
"624",1989,"rsgrass",2,1,4,"105","n","pgfl","f","a","na","15"
"625",1989,"rsgrass",2,1,4,"118","n","dior","m","a","st","52.5"
"626",1989,"rsgrass",2,1,4,"120","n","dior","m","a","st","54"
"627",1989,"rsgrass",2,1,4,"131","n","dior","f","a","na","41"
"628",1989,"rsgrass",2,1,4,"132","n","onar","m","a","na","37"
"629",1989,"rsgrass",2,1,4,"137","n","dior","m","a","na","40"
"630",1989,"rsgrass",2,1,4,"142","n","dime","m","a","na","46"
"631",1989,"rsgrass",2,1,4,"144","n","pgfl","m","a","st","11"
"632",1989,"rsgrass",2,1,4,"260","n","dior","m","a","st","47"
"633",1989,"rsgrass",2,1,5,"11","n","dior","m","a","st","46.5"
"634",1989,"rsgrass",2,1,5,"20","n","dior","m","a","na","47"
"635",1989,"rsgrass",2,1,5,"23","n","dior","m","a","st","54"
"636",1989,"rsgrass",2,1,5,"24","n","dior","f","a","na","47"
"637",1989,"rsgrass",2,1,5,"34","n","onle","f","a","na","29"
"638",1989,"rsgrass",2,1,5,"35","n","dime","m","a","na","39"
"639",1989,"rsgrass",2,1,5,"58","n","spsp","m","a","st","97"
"640",1989,"rsgrass",2,1,5,"67","n","dior","f","a","na","50"
"641",1989,"rsgrass",2,1,5,"80","n","onar","m","a","st","35"
"642",1989,"rsgrass",2,1,5,"81","n","dime","m","a","na","48"
"643",1989,"rsgrass",2,1,5,"82","n","dime","m","a","st","50"
"644",1989,"rsgrass",2,1,5,"84","n","remg","f","a","p","14"
"645",1989,"rsgrass",2,1,5,"107","n","dime","f","a","p","43"
"646",1989,"rsgrass",2,1,5,"118","n","dior","m","a","st","55"
"647",1989,"rsgrass",2,1,5,"120","n","dior","f","a","l","56"
"648",1989,"rsgrass",2,1,5,"125","n","dior","m","a","st","43"
"649",1989,"rsgrass",2,1,5,"130","n","onle","m","a","na","36"
"650",1989,"rsgrass",2,1,5,"131","n","dior","m","a","st","59"
"651",1989,"rsgrass",2,2,1,"3","n","dior","f","a","p","57"
"652",1989,"rsgrass",2,2,1,"57","n","pgfl","m","a","st","11"
"653",1989,"rsgrass",2,2,1,"59","n","pgfl","m","a","st","12.5"
"654",1989,"rsgrass",2,2,1,"108","n","dior","m","a","st","48"
"655",1989,"rsgrass",2,2,1,"114","n","neal","f","j","na","70"
"656",1989,"rsgrass",2,2,1,"117","n","remg","f","a","p","13"
"657",1989,"rsgrass",2,2,1,"123","n","pgfl","m","a","st","10"
"658",1989,"rsgrass",2,2,1,"131","n","neal","f","a","p","150"
"659",1989,"rsgrass",2,2,1,"140","n","pgfl","m","a","st","13"
"660",1989,"rsgrass",2,2,1,"141","n","pgfl","f","a","na","10"
"661",1989,"rsgrass",2,2,1,"144","n","pgfl","f","a","l","13.5"
"662",1989,"rsgrass",2,2,1,"260","n","pgfl","m","a","na","14"
"663",1989,"rsgrass",2,2,4,"9","n","dior","m","a","st","60"
"664",1989,"rsgrass",2,2,4,"14","n","onar","f","a","na","30"
"665",1989,"rsgrass",2,2,4,"21","n","dior","f","a","na","42"
"666",1989,"rsgrass",2,2,4,"24","n","dior","m","a","st","51"
"667",1989,"rsgrass",2,2,4,"63","n","neal","m","a","na","200"
"668",1989,"rsgrass",2,2,4,"66","n","onle","f","a","p","42"
"669",1989,"rsgrass",2,2,4,"101","n","dime","m","a","na","33"
"670",1989,"rsgrass",2,2,4,"111","n","onar","m","a","st","41"
"671",1989,"rsgrass",2,2,5,"7","n","onsp","m","a","na","40"
"672",1989,"rsgrass",2,2,5,"12","n","dior","m","a","st","42"
"673",1989,"rsgrass",2,2,5,"21","n","onar","m","a","st","35"
"674",1989,"rsgrass",2,2,5,"24","n","spsp","f","a","na","99"
"675",1989,"rsgrass",2,2,5,"144","n","dior","f","a","na","32"
"676",1989,"rsgrass",2,3,1,"46","n","dior","f","a","na","49"
"677",1989,"rsgrass",2,3,4,"1","n","remg","m","a","na","12"
"678",1989,"rsgrass",2,3,4,"10","n","dior","m","a","na","48"
"679",1989,"rsgrass",2,3,4,"31","n","dior","m","a","st","44"
"680",1989,"rsgrass",2,3,4,"59","n","remg","m","a","na","9"
"681",1989,"rsgrass",2,3,4,"95","n","dior","m","a","st","51.5"
"682",1989,"rsgrass",2,3,5,"35","n","dime","m","a","st","46"
"683",1989,"rsgrass",2,3,5,"60","n","dime","f","a","na","36"
"684",1989,"rsgrass",2,3,5,"69","n","dior","f","a","l","43"
"685",1989,"rsgrass",2,3,5,"92","n","dior","m","a","na","45"
"686",1989,"rsgrass",2,3,5,"141","n","dime","m","a","na","32"
"687",1989,"rslarrea",1,1,2,"6","n","remg","m","a","st","10"
"688",1989,"rslarrea",1,1,2,"19","n","dime","m","a","na","36"
"689",1989,"rslarrea",1,1,2,"22","n","dior","m","a","na","31"
"690",1989,"rslarrea",1,1,2,"27","n","pmtr","f","j","na","15"
"691",1989,"rslarrea",1,1,2,"28","n","onar","m","a","na","20"
"692",1989,"rslarrea",1,1,2,"29","n","dime","m","a","st","44"
"693",1989,"rslarrea",1,1,2,"55","n","dime","m","a","st","29"
"694",1989,"rslarrea",1,1,2,"60","n","dime","f","a","l","46"
"695",1989,"rslarrea",1,1,2,"65","n","onar","m","j","na","17"
"696",1989,"rslarrea",1,1,2,"66","n","dime","f","a","na","35"
"697",1989,"rslarrea",1,1,2,"71","n","dime","f","a","na","34"
"698",1989,"rslarrea",1,1,2,"81","n","dime","m","a","st","43"
"699",1989,"rslarrea",1,1,2,"88","n","dime","f","a","na","44"
"700",1989,"rslarrea",1,1,2,"94","n","onar","f","a","na","27"
"701",1989,"rslarrea",1,1,2,"102","n","dime","f","a","l","45"
"702",1989,"rslarrea",1,1,2,"114","n","disp","m","a","na","94"
"703",1989,"rslarrea",1,1,2,"116","n","onar","m","a","na","29"
"704",1989,"rslarrea",1,1,2,"132","n","remg","f","a","l","10"
"705",1989,"rslarrea",1,1,2,"136","n","pmle","m","j","na","10"
"706",1989,"rslarrea",1,1,2,"260","n","pgfv","m","j","na","5"
"707",1989,"rslarrea",1,1,4,"9","n","dime","m","a","st","42"
"708",1989,"rslarrea",1,1,4,"12","n","dime","f","a","l","38"
"709",1989,"rslarrea",1,1,4,"52","n","dime","f","a","na","37"
"710",1989,"rslarrea",1,1,4,"56","n","dime","m","a","st","49"
"711",1989,"rslarrea",1,1,4,"59","n","dime","m","a","na","35"
"712",1989,"rslarrea",1,1,4,"91","n","dime","f","a","na","36"
"713",1989,"rslarrea",1,1,4,"96","n","dime","f","a","l","44"
"714",1989,"rslarrea",1,1,4,"103","n","spsp","f","j","na","25"
"715",1989,"rslarrea",1,1,4,"106","n","dime","m","a","na","na"
"716",1989,"rslarrea",1,1,4,"108","n","dime","m","a","st","48"
"717",1989,"rslarrea",1,1,4,"114","n","dime","m","a","st","46"
"718",1989,"rslarrea",1,1,4,"116","n","pgfv","f","a","na","6"
"719",1989,"rslarrea",1,1,4,"127","n","dime","f","a","na","38"
"720",1989,"rslarrea",1,1,5,"12","n","dime","f","j","na","21"
"721",1989,"rslarrea",1,1,5,"12","n","spsp","m","j","na","21"
"722",1989,"rslarrea",1,1,5,"24","n","pgfv","m","a","st","8"
"723",1989,"rslarrea",1,1,5,"79","n","dime","m","a","na","38"
"724",1989,"rslarrea",1,1,5,"87","n","pgfv","f","a","na","7"
"725",1989,"rslarrea",1,1,5,"93","n","dime","f","a","na","40"
"726",1989,"rslarrea",1,1,5,"105","n","dime","f","a","p","43"
"727",1989,"rslarrea",1,1,5,"106","n","dime","m","j","na","28"
"728",1989,"rslarrea",1,1,5,"108","n","dime","f","a","na","40"
"729",1989,"rslarrea",1,1,5,"120","n","dime","m","a","st","48"
"730",1989,"rslarrea",1,1,5,"128","n","dime","f","a","l","47"
"731",1989,"rslarrea",1,1,5,"137","n","dime","m","a","st","41"
