"","Year","Route","""Gull"" sp.","""Tern"" sp.","""Trochilid"" sp.","""Woodpecker"" sp.","Accipiter cooperii","Accipiter gentilis","Accipiter sp.","Accipiter striatus","Actitis macularius","Aechmophorus clarkii","Aechmophorus occidentalis","Aechmophorus occidentalis / clarkii","Aegolius acadicus","Aeronautes saxatalis","Agelaius phoeniceus","Agelaius tricolor","Aimophila ruficeps","Aix sponsa","Alectoris chukar","Ammodramus savannarum","Amphispiza belli","Amphispiza bilineata","Anas acuta","Anas americana","Anas clypeata","Anas crecca","Anas cyanoptera","Anas discors","Anas platyrhynchos","Anas strepera","Anthus rubescens","Aphelocoma californica","Aphelocoma insularis","Aquila chrysaetos","Archilochus alexandri","Ardea alba","Ardea herodias","Asio flammeus","Asio otus","Athene cunicularia","Auriparus flaviceps","Aythya affinis","Aythya americana","Aythya collaris","Aythya valisineria","Baeolophus bicolor / atricristatus","Baeolophus inornatus","Baeolophus inornatus / ridgwayi","Baeolophus ridgwayi","Bombycilla cedrorum","Bonasa umbellus","Botaurus lentiginosus","Brachyramphus marmoratus","Branta canadensis","Brotogeris sp.","Bubo virginianus","Bubulcus ibis","Bucephala albeola","Bucephala clangula","Buteo jamaicensis","Buteo lineatus","Buteo regalis","Buteo sp.","Buteo swainsoni","Butorides virescens","Calamospiza melanocorys","Callipepla californica","Callipepla gambelii","Calypte anna","Calypte costae","Campylorhynchus brunneicapillus","Caprimulgus arizonae","Cardellina pusilla","Cardinalis cardinalis","Carpodacus cassinii","Carpodacus mexicanus","Carpodacus purpureus","Cathartes aura","Catharus guttatus","Catharus ustulatus","Catherpes mexicanus","Centrocercus urophasianus","Cepphus columba","Cerorhinca monocerata","Certhia americana","Chaetura vauxi","Chamaea fasciata","Charadrius nivosus","Charadrius vociferus","Chlidonias niger","Chondestes grammacus","Chordeiles acutipennis","Chordeiles minor","Chroicocephalus philadelphia","Cinclus mexicanus","Circus cyaneus","Cistothorus palustris","Coccothraustes vespertinus","Coccyzus americanus","Colaptes auratus","Colaptes auratus cafer","Colaptes chrysoides","Columba livia","Columbina inca","Columbina passerina","Contopus cooperi","Contopus sordidulus","Corvus brachyrhynchos","Corvus corax","Cyanocitta stelleri","Cypseloides niger","Dendragapus fuliginosus","Dendrocygna bicolor","Dolichonyx oryzivorus","Dryocopus pileatus","Egretta thula","Elanus leucurus","Empidonax difficilis","Empidonax hammondii","Empidonax hammondii / oberholseri","Empidonax minimus","Empidonax oberholseri","Empidonax occidentalis","Empidonax sp.","Empidonax traillii","Empidonax wrightii","Eremophila alpestris","Euphagus cyanocephalus","Falco mexicanus","Falco peregrinus","Falco sparverius","Fulica americana","Gallinago delicata","Gallinula galeata","Gelochelidon nilotica","Geococcyx californianus","Geothlypis tolmiei","Geothlypis trichas","Glaucidium gnoma","Grus canadensis","Gymnogyps californianus","Gymnorhinus cyanocephalus","Haematopus bachmani","Haliaeetus leucocephalus","Himantopus mexicanus","Hirundo rustica","Histrionicus histrionicus","Hydroprogne caspia","Icteria virens","Icterus bullockii","Icterus cucullatus","Icterus galbula","Icterus parisorum","Ixobrychus exilis","Ixoreus naevius","Junco hyemalis oreganus","Lanius ludovicianus","Larus argentatus","Larus californicus","Larus delawarensis","Larus glaucescens","Larus heermanni","Larus occidentalis","Laterallus jamaicensis","Leucophaeus atricilla","Leucophaeus pipixcan","Limnodromus scolopaceus","Loxia curvirostra","Megaceryle alcyon","Megascops kennicottii","Melanerpes formicivorus","Melanerpes lewis","Melanerpes uropygialis","Meleagris gallopavo","Melospiza lincolnii","Melospiza melodia","Melozone aberti","Melozone crissalis","Mergus merganser","Mimus polyglottos","Mniotilta varia","Molothrus aeneus","Molothrus ater","Myadestes townsendi","Mycteria americana","Myiarchus cinerascens","Myiarchus tyrannulus","Myioborus pictus","Nandayus nenday","Nucifraga columbiana","Numenius americanus","Nycticorax nycticorax","Oreortyx pictus","Oreoscoptes montanus","Oreothlypis celata","Oreothlypis luciae","Oreothlypis ruficapilla","Oreothlypis virginiae","Otus flammeolus","Oxyura jamaicensis","Pandion haliaetus","Parabuteo unicinctus","Passer domesticus","Passerculus sandwichensis","Passerella iliaca","Passerina amoena","Passerina caerulea","Passerina cyanea","Patagioenas fasciata","Pavo cristatus","Pelecanus erythrorhynchos","Pelecanus occidentalis","Perisoreus canadensis","Petrochelidon pyrrhonota","Phainopepla nitens","Phalacrocorax auritus","Phalacrocorax pelagicus","Phalacrocorax penicillatus","Phalacrocorax sp.","Phalaenoptilus nuttallii","Phalaropus tricolor","Phasianus colchicus","Pheucticus melanocephalus","Pica hudsonia","Pica nuttalli","Picoides albolarvatus","Picoides arcticus","Picoides nuttallii","Picoides pubescens","Picoides scalaris","Picoides villosus","Pinicola enucleator","Pipilo chlorurus","Pipilo maculatus","Pipilo maculatus / erythrophthalmus","Piranga ludoviciana","Piranga rubra","Plegadis chihi","Podiceps nigricollis","Podilymbus podiceps","Poecile atricapillus","Poecile gambeli","Poecile rufescens","Polioptila caerulea","Polioptila californica","Polioptila melanura","Polioptila sp.","Pooecetes gramineus","Porzana carolina","Progne subis","Psaltriparus minimus","Pyrocephalus rubinus","Quiscalus mexicanus","Rallus limicola","Rallus longirostris","Recurvirostra americana","Regulus calendula","Regulus satrapa","Riparia riparia","Rynchops niger","Salpinctes obsoletus","Sayornis nigricans","Sayornis saya","Selasphorus platycercus","Selasphorus rufus","Selasphorus rufus / sasin","Selasphorus sasin","Setophaga americana","Setophaga coronata","Setophaga coronata audoboni","Setophaga discolor","Setophaga dominica","Setophaga nigrescens","Setophaga occidentalis","Setophaga petechia","Sialia currucoides","Sialia mexicana","Sitta canadensis","Sitta carolinensis","Sitta pygmaea","Sphyrapicus nuchalis","Sphyrapicus ruber","Sphyrapicus sp.","Sphyrapicus thyroideus","Spinus lawrencei","Spinus pinus","Spinus psaltria","Spinus tristis","Spizella atrogularis","Spizella breweri","Spizella passerina","Stelgidopteryx serripennis","Stellula calliope","Sterna forsteri","Sternula antillarum","Streptopelia chinensis","Streptopelia decaocto","Streptopelia roseogrisea","Strix nebulosa","Strix occidentalis","Strix varia","Sturnella neglecta","Sturnus vulgaris","Sula nebouxii","Tachycineta bicolor","Tachycineta thalassina","Thalasseus elegans","Thalasseus maximus","Thryomanes bewickii","Toxostoma bendirei","Toxostoma crissale","Toxostoma lecontei","Toxostoma redivivum","Tringa semipalmata","Troglodytes aedon","Troglodytes pacificus","Turdus migratorius","Tyrannus tyrannus","Tyrannus verticalis","Tyrannus vociferans","Tyto alba","Uria aalge","Vireo bellii","Vireo cassinii","Vireo gilvus","Vireo huttoni","Vireo plumbeus","Vireo vicinior","Xanthocephalus xanthocephalus","Zenaida asiatica","Zenaida macroura","Zonotrichia leucophrys"
"2132",1986,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,22,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,338,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,66,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0
"2133",1986,205,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,6,0,5,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,51,0,6,31,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,31,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1,0,0,0,3,0,6,4,0,40,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,3,3,2,1,11,0,0,0,0,0,1,0,0,10,0,0,0,26,3,3,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,3,1,36,0,0,0,0,0,0,9,10,0,0,0,0,0,1,2
"2134",1987,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,4,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,26,51,2,7,0,0,0,0,2,0,0,13,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,42,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,59,0,0,10,0,0,0,17,0,0,1,0,0,0,0,0,0,3,0,0,0,45,0,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,52,0,0,0,0,0,1,0,2,0,0,23,0,56,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,52,2,62,0,0,0,0,0,0,0,0,0,0,1,15,10,0,0,9,25,0,0,0,0,0,0,0,0,0,0,2,0,16,34,0,0,0,0,0,0,0,0,23,0,5,0,0,0,0,0,0,32,8,2,0,0,0,0,6,0
"2135",1987,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44,0,1,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,1,0,4,0,12,0,4,0,0,0,0,2,4,0,0,0,4,0,0,0,0,3,27,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,203,0,0,2,6,4,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,0,0,0,733,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,13,0,10,0,0,0,2,0,9,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,49,15,0,6,0,0,0,3,0,0,0,0,0,2,0,14,0,5,0,0,0,0,1,0,0,0,0,8,0,49,0
"2136",1987,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,18,0,0,4,10,2,4,83,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,2,24,1,2,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,42,0,0,2,2,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,33,0,0,21,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,24,10,0,0,0,0,12,0,0,0,0,1,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,28,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,41,5,0,0,0,0,0,0,0,0,0,5,27,0,0,0,0,0,0,0,9,2,0,0,0,0,3,52
"2137",1987,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,42,0,12,0,0,0,0,0,0,0,0,2,0,14,0,14,0,0,0,0,0,0,0,0,0,1,0,43,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,3,0,3,0,5,0,0,16,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,235,0,1,0,0,0,0,0,9,3,0,4,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,8,0,0,0,0,0,0,0,23,0,0,0,0,31,0,0,0,0,0,0,0,0,0,41,50,0,7,0,0,0,13,0,0,0,0,0,0,0,10,0,46,0,0,0,0,0,0,1,0,0,0,0,44,0
"2138",1987,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,13,0,0,0,0,21,32,0,0,5,0,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,8,0,2,1,0,14,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,2,1,0,0,44,0,0,0,4,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
"2139",1987,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,6,0,0,0,0,27,43,0,0,22,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,12,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,11,1,0,23,0,0,0,1,0,46,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,21,0,0,1,0,1,0,0,0,5,8,0,2,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,35,0,0,0,0,0,0,2,2,0,0,0,0,0,14,0
"2140",1987,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,7,0,17,11,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,8,0,1,17,0,0,0,0,1,0,0,11,6,0,0,10,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,1,0,0,0,12,1,0,5,0,0,0,0,0,0,23,0,1,0,12,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,40,0,0,0,0,0,1,0,1,0,1,30,0,42,0,0,0,0,0,11,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,55,2,4,0,1,3,0,0,0,0,0,0,0,0,23,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,4,0,3,0,0,0,0,0,0,21,3,1,0,0,0,0,1,0
"2141",1987,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,783,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,7,0,0,1,3,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,132,0,2,0,0,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,5,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,25,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,30,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,40,0,0,0,3,0,0,0,0,0,0,951,0,0,0,0,0,0,0,100,1,0,35,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,100,32,0,12,0,0,0,1,0,0,0,0,0,1,0,16,0,65,0,0,0,0,0,0,0,0,0,0,0,60,0
"2142",1987,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,7,0,2,0,0,0,21,0,0,11,9,15,14,7,0,0,0,0,7,6,29,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,3,0,0,27,17,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,131,0,0,0,0,0,1,0,11,0,0,0,0,24,0,2,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,0,52,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,2,0,0,0,0,0,0,34,0,0,0,0,0,0,15,9,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,11,0,0,0,0,0,1,2,0,0,3,0,0,3,0,0,0,0,0,0,2,18,0,0,1,4,0,0,0,0,0,0,0,0,0,4,33,0,4,27,0,0,0,0,0,0,2,0,0,2,30,0,0,0,0,0,0,0,1,3,0,0,0,0,6,13
"2143",1987,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,16,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,31,0,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,27,0,4,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,47,0,0,0,0,8,0,0,30,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,4,0,2,4,0,0,44,0,0,0,3,0,1,0,3,0,34,0,0,0,0,1,0,0,0,0,0,0,30,0
"2144",1987,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,26,18,0,0,13,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,6,0,2,0,7,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,16,0,0,1,0,2,0,0,6,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,37,0,0,0,0,0,0,2,13,0,0,0,0,0,0,6
"2145",1987,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,22,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,44,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,8,0,0,0,0,0,0,380,0,0,0,0,80,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,350,0,0,8,8,0,0,0,0,0,1,0,0,0,0,0,0,2,40,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,115,0,0,0,1,0,0,0,0,0,0,543,0,0,0,0,0,0,0,13,0,0,54,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,7,184,0,5,0,0,0,0,0,0,0,0,0,0,0,34,0,16,0,0,0,0,0,0,0,0,0,0,0,23,0
"2146",1987,21,0,0,0,0,0,0,0,0,0,0,11,0,0,0,124,23,0,0,0,0,0,0,0,0,0,0,2,0,36,7,0,42,0,0,0,8,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,5,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,1,0,0,0,0,4,0,7,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,189,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,30,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,133,0,0,0,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,4,0,0,53,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,13,0,0,0,0,0,0,0,60,50,0,3,0,0,0,0,0,0,0,0,0,2,0,30,0,76,0,0,0,0,0,0,0,0,0,0,0,40,0
